so,req,database,type,total_time,server_response,db_response,cpu_usage
windows,250,mysql,write,0.273999929,0.270999908,0.165999889,19.6
windows,250,mysql,write,0.26699996,0.263000011,0.15899992,0
windows,250,mysql,write,0.177000046,0.171000004,0.065999985,3.6
windows,250,mysql,write,0.289000034,0.28399992,0.179000139,1.9
windows,250,mysql,write,0.217000008,0.212000132,0.10800004,5.4
windows,250,mysql,write,0.180999994,0.176000118,0.071000099,0
windows,250,mysql,write,0.276000023,0.273999929,0.16899991,10.2
windows,250,mysql,write,0.181999922,0.177000046,0.073999882,2.1
windows,250,mysql,write,0.18900013,0.184000015,0.080000162,0
windows,250,mysql,write,0.186000109,0.180999994,0.07799983,3.7
windows,250,mysql,write,0.144000053,0.138000011,0.03399992,0
windows,250,mysql,write,0.141000032,0.137000084,0.032999992,0
windows,250,mysql,write,0.146000147,0.142999887,0.039999962,37.5
windows,250,mysql,write,0.152000189,0.151000023,0.049000025,0
windows,250,mysql,write,0.182999849,0.177999973,0.072999954,0
windows,250,mysql,write,0.278000116,0.273000002,0.167000055,0
windows,250,mysql,write,0.259000063,0.252000093,0.147000074,2.1
windows,250,mysql,write,0.177000046,0.171000004,0.065999985,3.7
windows,250,mysql,write,0.273000002,0.269999981,0.167999983,5.4
windows,250,mysql,write,0.272000074,0.26699996,0.164999962,2.1
windows,250,mysql,write,0.272000074,0.266000032,0.161000013,0
windows,250,mysql,write,0.276000023,0.271000147,0.167999983,0
windows,250,mysql,write,0.134000063,0.129000187,0.025000095,0
windows,250,mysql,write,0.253000021,0.251000166,0.146000147,25
windows,250,mysql,write,0.164000034,0.159999847,0.056999922,0
windows,250,mysql,write,0.148999929,0.144000053,0.039999962,0
windows,250,mysql,write,0.172999859,0.167999983,0.062999964,2
windows,250,mysql,write,0.180999994,0.17599988,0.072000027,0
windows,250,mysql,write,0.256000042,0.250999928,0.147000074,3.8
windows,250,mysql,write,0.276000023,0.271000147,0.167000055,4.2
windows,250,mysql,write,0.174999952,0.170000076,0.065000057,0
windows,250,mysql,write,0.128999949,0.125999928,0.020999908,7.5
windows,250,mysql,write,0.17200017,0.165999889,0.061999798,8.9
windows,250,mysql,write,0.268000126,0.265999794,0.162999868,14.6
windows,250,mysql,write,0.164999962,0.161000013,0.055999994,0
windows,250,mysql,write,0.191999912,0.190000057,0.087000132,37.5
windows,250,mysql,write,0.14199996,0.138000011,0.035000086,3.5
windows,250,mysql,write,0.273000002,0.26699996,0.162999868,6.3
windows,250,mysql,write,0.172999859,0.170000076,0.066999912,3.7
windows,250,mysql,write,0.275000095,0.269999981,0.166000128,4.3
windows,250,mysql,write,0.129999876,0.124000072,0.019999981,0
windows,250,mysql,write,0.19299984,0.187000036,0.082999945,2.1
windows,250,mysql,write,0.271000147,0.268999815,0.166999817,14.6
windows,250,mysql,write,0.249000072,0.243999958,0.140999794,5.4
windows,250,mysql,write,0.142000198,0.136999846,0.032999992,10
windows,250,mysql,write,0.144999981,0.140000105,0.035000086,0
windows,250,mysql,write,0.131000042,0.125999928,0.022000074,4.2
windows,250,mysql,write,0.14199996,0.139000177,0.034000158,21.4
windows,250,mysql,write,0.267999887,0.263000011,0.157999992,0
windows,250,mysql,write,0.270999908,0.266000032,0.164999962,4.2
windows,250,mysql,write,0.270999908,0.264999866,0.161000013,0
windows,250,mysql,write,0.187000036,0.180999994,0.075999975,0
windows,250,mysql,write,0.144999981,0.140000105,0.036000013,1.8
windows,250,mysql,write,0.273999929,0.269000053,0.166000128,0
windows,250,mysql,write,0.27699995,0.271000147,0.167000055,0
windows,250,mysql,write,0.129000187,0.122999907,0.019999981,6.1
windows,250,mysql,write,0.167999983,0.162999868,0.059999943,0
windows,250,mysql,write,0.253999949,0.25,0.144000053,0
windows,250,mysql,write,0.144999981,0.140000105,0.035000086,0
windows,250,mysql,write,0.263999939,0.259000063,0.157999992,9.1
windows,250,mysql,write,0.279000044,0.273000002,0.169000149,5.5
windows,250,mysql,write,0.184000015,0.178999901,0.073999882,2.1
windows,250,mysql,write,0.273000002,0.267000198,0.162000179,2.1
windows,250,mysql,write,0.272000074,0.26699996,0.163999796,0
windows,250,mysql,write,0.170000076,0.167000055,0.06400013,0
windows,250,mysql,write,0.27699995,0.272000074,0.167000055,0
windows,250,mysql,write,0.273000002,0.268000126,0.164000034,0
windows,250,mysql,write,0.273999929,0.269000053,0.164999962,3.6
windows,250,mysql,write,0.185000181,0.178999901,0.073999882,0
windows,250,mysql,write,0.305000067,0.302999973,0.197999954,50
windows,250,mysql,write,0.187999964,0.183000088,0.080000162,0
windows,250,mysql,write,0.271000147,0.266000032,0.161999941,0
windows,250,mysql,write,0.185000181,0.179999828,0.075999975,0
windows,250,mysql,write,0.182999849,0.177999973,0.072999954,0
windows,250,mysql,write,0.150000095,0.144999981,0.041000128,0
windows,250,mysql,write,0.194000006,0.192000151,0.087000132,14.3
windows,250,mysql,write,0.174999952,0.171999931,0.06799984,6
windows,250,mysql,write,0.180000067,0.174999952,0.070999861,0
windows,250,mysql,write,0.134000063,0.129000187,0.026000023,0
windows,250,mysql,write,0.166999817,0.161999941,0.059999943,3.6
windows,250,mysql,write,0.191999912,0.187000036,0.082999945,0
windows,250,mysql,write,0.138000011,0.131999969,0.02699995,0
windows,250,mysql,write,0.171999931,0.167000055,0.065000057,8.7
windows,250,mysql,write,0.271000147,0.266000032,0.164000034,0
windows,250,mysql,write,0.170000076,0.164999962,0.06099987,3.7
windows,250,mysql,write,0.142999887,0.138000011,0.034000158,0
windows,250,mysql,write,0.184000015,0.179000139,0.07400012,0
windows,250,mysql,write,0.273000002,0.268000126,0.163000107,0
windows,250,mysql,write,0.213999987,0.208999872,0.104000092,0
windows,250,mysql,write,0.273999929,0.269000053,0.164000034,0
windows,250,mysql,write,0.134000063,0.129000187,0.025000095,6.3
windows,250,mysql,write,0.177000046,0.171999931,0.06799984,6.3
windows,250,mysql,write,0.273000002,0.26699996,0.162999868,4.2
windows,250,mysql,write,0.121000051,0.118999958,0.018000126,30.4
windows,250,mysql,write,0.180000067,0.174999952,0.06799984,0
windows,250,mysql,write,0.270999908,0.266000032,0.161999941,3.9
windows,250,mysql,write,0.127000093,0.124000072,0.020000219,6
windows,250,mysql,write,0.174999952,0.170000076,0.065999985,2.1
windows,250,mysql,write,0.181999922,0.177000046,0.073000193,0
windows,250,mysql,write,0.273999929,0.269000053,0.1650002,0
windows,250,mysql,write,0.271000147,0.266000032,0.161999941,5.4
windows,250,mysql,write,0.181999922,0.177000046,0.07400012,0
windows,250,mysql,write,0.139999866,0.13499999,0.029999971,1.8
windows,250,mysql,write,0.271000147,0.266000032,0.162000179,3.6
windows,250,mysql,write,0.27699995,0.272000074,0.16899991,4.2
windows,250,mysql,write,0.161000013,0.159000158,0.058000088,37.7
windows,250,mysql,write,0.203000069,0.197000027,0.092999935,0
windows,250,mysql,write,0.272000074,0.267999887,0.162999868,6.3
windows,250,mysql,write,0.180999994,0.176000118,0.072000027,1.8
windows,250,mysql,write,0.269999981,0.265000105,0.161000013,0
windows,250,mysql,write,0.171000004,0.165999889,0.062000036,0
windows,250,mysql,write,0.148000002,0.142999887,0.039999962,5.7
windows,250,mysql,write,0.271999836,0.266000032,0.161999941,0
windows,250,mysql,write,0.256000042,0.251000166,0.148000002,0
windows,250,mysql,write,0.22300005,0.217999935,0.113999844,1.8
windows,250,mysql,write,0.171000004,0.167999983,0.062999964,3.6
windows,250,mysql,write,0.128999949,0.128000021,0.025000095,35.4
windows,250,mysql,write,0.134000063,0.128999949,0.025000095,5.9
windows,250,mysql,write,0.229000092,0.22300005,0.119999886,3.6
windows,250,mysql,write,0.256999969,0.251999855,0.148000002,0
windows,250,mysql,write,0.13499999,0.129000187,0.027000189,0
windows,250,mysql,write,0.184999943,0.180999994,0.075999975,0
windows,250,mysql,write,0.271000147,0.266000032,0.161999941,0
windows,250,mysql,write,0.268000126,0.263999939,0.160999775,0
windows,250,mysql,write,0.272000074,0.26699996,0.162999868,0
windows,250,mysql,write,0.125,0.119999886,0.01699996,1.9
windows,250,mysql,write,0.197000027,0.191999912,0.086999893,2
windows,250,mysql,write,0.273999929,0.269999981,0.167000055,16.7
windows,250,mysql,write,0.123000145,0.118000031,0.01699996,10.2
windows,250,mysql,write,0.180999994,0.174000025,0.070000172,0
windows,250,mysql,write,0.269999981,0.266000032,0.161999941,4.3
windows,250,mysql,write,0.181999922,0.177000046,0.073999882,2.1
windows,250,mysql,write,0.17200017,0.166999817,0.062999964,0
windows,250,mysql,write,0.161000013,0.160000086,0.056999922,0
windows,250,mysql,write,0.167999983,0.164999962,0.062999964,0
windows,250,mysql,write,0.270999908,0.266000032,0.161000013,0
windows,250,mysql,write,0.243999958,0.239000082,0.135999918,0
windows,250,mysql,write,0.27699995,0.272000074,0.168000221,0
windows,250,mysql,write,0.269999981,0.26699996,0.164999962,32.1
windows,250,mysql,write,0.219000101,0.213999987,0.111999989,6.3
windows,250,mysql,write,0.30700016,0.301999807,0.198999882,5.7
windows,250,mysql,write,0.141000032,0.13499999,0.029999971,0
windows,250,mysql,write,0.176999807,0.174999952,0.070999861,16.4
windows,250,mysql,write,0.133000135,0.128000021,0.023999929,0
windows,250,mysql,write,0.146000147,0.141000032,0.036999941,5.5
windows,250,mysql,write,0.182999849,0.177999973,0.072000027,4
windows,250,mysql,write,0.273999929,0.271000147,0.167000055,5.6
windows,250,mysql,write,0.178999901,0.175000191,0.072999954,0
windows,250,mysql,write,0.148999929,0.143000126,0.037000179,4.2
windows,250,mysql,write,0.15500021,0.149999857,0.046000004,5.4
windows,250,mysql,write,0.121000051,0.119999886,0.017999887,37
windows,250,mysql,write,0.148000002,0.143999815,0.039999962,0
windows,250,mysql,write,0.230999947,0.226000071,0.121999979,3.6
windows,250,mysql,write,0.144000053,0.138999939,0.034999847,0
windows,250,mysql,write,0.27699995,0.272000074,0.167999983,0
windows,250,mysql,write,0.276000023,0.270000219,0.168000221,6.1
windows,250,mysql,write,0.276000023,0.271000147,0.167000055,2.1
windows,250,mysql,write,0.18900013,0.184000015,0.080999851,1.8
windows,250,mysql,write,0.278000116,0.273000002,0.167999983,1.9
windows,250,mysql,write,0.276000023,0.270999908,0.167000055,0
windows,250,mysql,write,0.27699995,0.272000074,0.169000149,3.8
windows,250,mysql,write,0.272000074,0.269999981,0.167999983,29.2
windows,250,mysql,write,0.177999973,0.174999952,0.072999954,4.3
windows,250,mysql,write,0.181000233,0.17599988,0.072999954,2.1
windows,250,mysql,write,0.27699995,0.272000074,0.167999983,0
windows,250,mysql,write,0.244000196,0.238999844,0.135999918,2.1
windows,250,mysql,write,0.178000212,0.172999859,0.069000006,0
windows,250,mysql,write,0.255999804,0.25,0.146000147,0
windows,250,mysql,write,0.136999846,0.131999969,0.027999878,8.3
windows,250,mysql,write,0.18900013,0.183999777,0.079999924,0
windows,250,mysql,write,0.268000126,0.263000011,0.161000013,0
windows,250,mysql,write,0.125,0.123000145,0.021000147,12
windows,250,mysql,write,0.141000032,0.135999918,0.032999992,0
windows,250,mysql,write,0.227999926,0.22300005,0.120000124,8.9
windows,250,mysql,write,0.128999949,0.122999907,0.019000053,0
windows,250,mysql,write,0.270999908,0.266000032,0.163000107,0
windows,250,mysql,write,0.271000147,0.266000032,0.163000107,3.6
windows,250,mysql,write,0.184999943,0.180000067,0.072999954,0
windows,250,mysql,write,0.250999928,0.246000051,0.144000053,4.2
windows,250,mysql,write,0.269999981,0.265000105,0.161999941,4
windows,250,mysql,write,0.267999887,0.263000011,0.159000158,2.1
windows,250,mysql,write,0.275000095,0.269999981,0.167000055,0
windows,250,mysql,write,0.200999975,0.196000099,0.092999935,3.6
windows,250,mysql,write,0.151000023,0.145999908,0.042999983,14.6
windows,250,mysql,write,0.13499999,0.129000187,0.028000116,4.3
windows,250,mysql,write,0.136000156,0.131999969,0.027999878,3.5
windows,250,mysql,write,0.142999887,0.138000011,0.03399992,0
windows,250,mysql,write,0.128999949,0.124000072,0.019999981,2.1
windows,250,mysql,write,0.229999781,0.224999905,0.121999979,3.8
windows,250,mysql,write,0.187000036,0.181999922,0.075999975,6.1
windows,250,mysql,write,0.241999865,0.236000061,0.131000042,7.1
windows,250,mysql,write,0.27699995,0.271000147,0.166000128,7.1
windows,250,mysql,write,0.271000147,0.266000032,0.161999941,0
windows,250,mysql,write,0.268000126,0.263000011,0.15899992,0
windows,250,mysql,write,0.138000011,0.133000135,0.028000116,0
windows,250,mysql,write,0.217000008,0.214999914,0.113999844,32.1
windows,250,mysql,write,0.315999985,0.31099987,0.207999945,5.4
windows,250,mysql,write,0.184000015,0.177999973,0.07400012,2.1
windows,250,mysql,write,0.180000067,0.174999952,0.070999861,0
windows,250,mysql,write,0.273999929,0.272000074,0.16899991,14
windows,250,mysql,write,0.18599987,0.180999994,0.075999975,1.8
windows,250,mysql,write,0.276000023,0.271000147,0.166000128,0
windows,250,mysql,write,0.193000078,0.188000202,0.084000111,1.8
windows,250,mysql,write,0.13499999,0.131999969,0.029000044,12.2
windows,250,mysql,write,0.184000015,0.179000139,0.077000141,6.3
windows,250,mysql,write,0.133000135,0.129999876,0.027999878,0
windows,250,mysql,write,0.138000011,0.133000135,0.029000044,3.6
windows,250,mysql,write,0.246999979,0.242000103,0.138999939,2
windows,250,mysql,write,0.270999908,0.26699996,0.161999941,16
windows,250,mysql,write,0.177999973,0.172999859,0.068000078,3.7
windows,250,mysql,write,0.177999973,0.172999859,0.069000006,7.7
windows,250,mysql,write,0.177000046,0.171999931,0.066999912,0
windows,250,mysql,write,0.171999931,0.167000055,0.062000036,0
windows,250,mysql,write,0.275999784,0.270999908,0.165999889,0
windows,250,mysql,write,0.270999908,0.266000032,0.163000107,3.6
windows,250,mysql,write,0.275000095,0.268999815,0.164999962,0
windows,250,mysql,write,0.332000017,0.327000141,0.224000216,3.8
windows,250,mysql,write,0.150000095,0.146999836,0.042000055,21.4
windows,250,mysql,write,0.18200016,0.177000046,0.07400012,0
windows,250,mysql,write,0.177999973,0.173000097,0.067000151,0
windows,250,mysql,write,0.138000011,0.132999897,0.029000044,6.3
windows,250,mysql,write,0.129999876,0.125,0.021000147,0
windows,250,mysql,write,0.230999947,0.224999905,0.121000051,0
windows,250,mysql,write,0.164000034,0.161000013,0.055999994,3.6
windows,250,mysql,write,0.14199996,0.136999846,0.032999992,0
windows,250,mysql,write,0.273999929,0.269999981,0.164999962,3.6
windows,250,mysql,write,0.263000011,0.257999897,0.153999805,4.3
windows,250,mysql,write,0.273999929,0.269000053,0.164000034,5.9
windows,250,mysql,write,0.274000168,0.268999815,0.164000034,2.2
windows,250,mysql,write,0.16899991,0.167000055,0.065000057,26.8
windows,250,mysql,write,0.167000055,0.161000013,0.057999849,0
windows,250,mysql,write,0.276000023,0.271000147,0.1650002,0
windows,250,mysql,write,0.171999931,0.166999817,0.063999891,0
windows,250,mysql,write,0.270999908,0.269000053,0.164999962,5.5
windows,250,mysql,write,0.274999857,0.269000053,0.166000128,0
windows,250,mysql,write,0.273999929,0.269000053,0.164999962,3.6
windows,250,mysql,write,0.187999964,0.183000088,0.078000069,0
windows,250,mysql,write,0.274999857,0.269999981,0.164999962,0
windows,250,mysql,write,0.275999784,0.270999908,0.165999889,0
windows,250,mysql,write,0.286000013,0.280999899,0.177999973,2.1
windows,250,mysql,write,0.176000118,0.174000025,0.073000193,35.7
windows,250,mysql,write,0.187999964,0.183000088,0.079999924,0
windows,250,mysql,write,0.276000023,0.270999908,0.165999889,2.1
windows,250,mysql,write,0.274999857,0.269999981,0.164000034,1.9
windows,250,mysql,write,0.27699995,0.272000074,0.167999983,7.7
windows,250,mysql,write,0.129999876,0.124000072,0.019999981,0
windows,250,mysql,write,0.131000042,0.130000114,0.026000023,12.2
windows,250,mysql,write,0.178999901,0.174000025,0.069999933,2
windows,250,mysql,write,0.263999939,0.261000156,0.159000158,0
windows,250,mysql,write,0.27699995,0.270999908,0.167000055,0
windows,250,mysql,write,0.270999908,0.266000032,0.161999941,0
windows,250,mysql,write,0.133000135,0.131000042,0.029000044,32.1
windows,250,mysql,write,0.173000097,0.167999983,0.063999891,0
windows,250,mysql,write,0.527999878,0.523000002,0.420000076,6.3
windows,250,mysql,write,0.155999899,0.149999857,0.046000004,0
windows,250,mysql,write,0.153000116,0.148000002,0.040999889,2.1
windows,250,mysql,write,0.138000011,0.132999897,0.029999971,4.2
windows,250,mysql,write,0.15899992,0.154000044,0.049999952,0
windows,250,mysql,write,0.142999887,0.138000011,0.035000086,4.2
windows,250,mysql,write,0.174000025,0.167999983,0.065999985,0
windows,250,mysql,write,0.27699995,0.272000074,0.167000055,0
windows,250,mysql,write,0.174000025,0.16899991,0.064999819,0
windows,250,mysql,write,0.17599988,0.171000004,0.069000006,10.4
windows,250,mysql,write,0.273000002,0.268000126,0.163000107,0
windows,250,mysql,write,0.271999836,0.269000053,0.166000128,3.8
windows,250,mysql,write,0.180999994,0.176999807,0.072999954,1.9
windows,250,mysql,write,0.275999784,0.272000074,0.167999983,12.5
windows,250,mysql,write,0.166000128,0.163000107,0.061000109,0
windows,250,mysql,write,0.219000101,0.213999987,0.111999989,10.4
windows,250,mysql,write,0.273000002,0.268000126,0.164000034,0
windows,250,mysql,write,0.180999994,0.176000118,0.072000027,4
windows,250,mysql,write,0.136999846,0.131999969,0.027999878,0
windows,250,mysql,write,0.142999887,0.138000011,0.035000086,0
windows,250,mysql,write,0.278000116,0.272000074,0.167999983,3.6
windows,250,mysql,write,0.26699996,0.261999846,0.159999847,0
windows,250,mysql,write,0.276000023,0.271999836,0.167999983,2.1
